,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
1217,Meet the Blacks,"Comedy, Horror",tt4191580,94.0,5.9,9097072,9093856,900000.0,2016-04-01,8.585
1218,Huevos: Little Rooster's Egg-cellent Adventure,"Animation, Adventure, Comedy",tt4643580,98.0,5.8,25892561,9069010,5300000.0,2015-09-04,4.082
1222,Battle of the Year,"Drama, Music",tt1532958,110.0,5.1,16549477,8888355,20000000.0,2013-09-21,17.53
1223,Movie 43,Comedy,tt1333125,94.0,4.3,32438988,8828771,6000000.0,2013-01-01,15.859000000000002
1224,Queen of Katwe,"Biography, Drama, Sport",tt4341582,124.0,7.4,10367161,8805918,15000000.0,2016-09-23,8.309
1226,Unfriended: Dark Web,"Horror, Mystery, Thriller",tt4761916,92.0,5.9,16024987,8783985,1000000.0,2018-07-19,11.469
1227,The Lobster,"Comedy, Drama, Romance",tt3464902,119.0,7.1,6504366,8699235,4000000.0,2015-07-10,19.112
1228,The Lost City of Z,"Biography, Drama, History",tt1212428,141.0,6.6,19263938,8580410,30000000.0,2016-10-15,14.493
1229,Ratchet & Clank,"Animation, Action, Adventure",tt2865120,94.0,5.6,13385737,8549740,20000000.0,2016-04-13,12.106
1230,Serenity,"Drama, Mystery, Thriller",tt6476140,106.0,5.3,14454622,8547045,25000000.0,2019-01-24,15.127
1231,Legends of Oz: Dorothy's Return,"Animation, Adventure, Family",tt0884726,88.0,5.5,21755418,8462027,70000000.0,2014-05-08,12.001
1232,MacGruber,"Action, Comedy, Romance",tt1470023,90.0,5.5,9322895,8460995,10000000.0,2010-05-21,12.453
1234,Mandela: Long Walk to Freedom,"Biography, Drama, History",tt2304771,141.0,7.1,27985788,8323085,35000000.0,2013-12-06,8.529
1235,Johnny English Reborn,"Action, Adventure, Comedy",tt1634122,101.0,6.3,160078586,8305970,45000000.0,2011-09-15,13.635
1236,Early Man,"Animation, Adventure, Comedy",tt4701724,89.0,6.1,54622814,8267544,50000000.0,2018-01-26,18.579
1238,Bajrangi Bhaijaan,"Action, Comedy, Drama",tt3863552,163.0,8.0,75547184,8178001,13000000.0,2015-07-17,8.92
1239,Before Midnight,"Drama, Romance",tt2209418,109.0,7.9,20994648,8114627,3000000.0,2013-04-05,12.655
1240,Inherent Vice,"Comedy, Crime, Drama",tt1791528,148.0,6.7,14710975,8110975,20000000.0,2014-12-25,19.074
1241,A Cure for Wellness,"Drama, Fantasy, Horror",tt4731136,146.0,6.4,26620002,8106986,40000000.0,2017-02-15,16.369
1243,Dhoom 3,"Action, Thriller",tt1833673,172.0,5.4,88031955,8031955,19500000.0,2013-12-18,7.542000000000002
1244,Machete Kills,"Action, Crime, Thriller",tt2002718,107.0,5.6,17496820,8008161,12000000.0,2013-09-12,12.220999999999998
1246,The Wild Life,"Animation, Adventure, Comedy",tt4731008,91.0,5.4,40075446,7965609,13500000.0,2016-02-04,15.184
1247,Arbitrage,"Drama, Thriller",tt1764183,107.0,6.6,35485056,7918283,12000000.0,2012-09-14,7.881
1248,Sanju,"Biography, Drama",tt6452574,155.0,7.9,76693052,7909317,21918618.0,2018-06-29,11.526
1249,The Space Between Us,"Drama, Romance, Sci-Fi",tt3922818,120.0,6.4,16080475,7885294,30000000.0,2017-01-26,13.852
1250,Trumbo,"Biography, Drama",tt3203606,124.0,7.5,11430025,7857741,15000000.0,2015-10-27,11.868
1251,Vampire Academy,"Action, Comedy, Drama",tt1686821,104.0,5.5,15642346,7791979,30000000.0,2014-02-07,12.713
1252,Bad Words,"Comedy, Drama",tt2170299,89.0,6.7,7804337,7764027,9500000.0,2013-09-06,8.92
1253,Anna,"Action, Thriller",tt1715336,99.0,6.5,31329947,7743794,4357373.0,2013-10-13,12.809
1254,Unsane,"Drama, Horror, Mystery",tt7153766,98.0,6.4,14293601,7732899,1500000.0,2018-02-21,10.1
1258,Beautiful Boy,"Biography, Drama",tt1226837,120.0,7.3,16636604,7649973,25000000.0,2018-10-12,14.863
1260,Mortdecai,"Action, Adventure, Comedy",tt3045616,107.0,5.5,47275695,7605668,60000000.0,2015-01-21,20.054
1261,Promised Land,Drama,tt2091473,106.0,6.6,11039031,7597898,15000000.0,2012-09-23,11.496
1262,While We're Young,"Comedy, Drama, Mystery",tt1791682,97.0,6.3,17287309,7574066,10000000.0,2014-09-28,7.8
1263,Barney's Version,"Comedy, Drama",tt1423894,134.0,7.3,12104765,7502560,30000000.0,2010-10-26,6.9289999999999985
1267,Paranoia,"Drama, Thriller",tt1413495,106.0,5.7,15500644,7376027,35000000.0,2013-08-14,13.813
1268,Mid90s,"Comedy, Drama",tt5613484,85.0,7.4,9303022,7362439,258158.0,2018-10-19,13.206
1271,Gold,"Crime, Drama",tt1800302,120.0,6.7,1528185,7222964,20000000.0,2016-02-03,12.567
1272,The Big Year,Comedy,tt1053810,100.0,6.2,8179416,7204138,41000000.0,2011-10-13,9.25
1273,The Green Inferno,"Adventure, Horror",tt2403021,100.0,5.3,12666449,7192291,5000000.0,2014-09-04,14.07
1275,I Am Not Your Negro,Documentary,tt5804038,93.0,7.8,8345298,7120626,1000000.0,2017-02-03,12.112
1277,Silence,"Drama, History",tt0490215,161.0,7.2,23834809,7100177,46000000.0,2016-12-22,14.402
1278,A Separation,Drama,tt1832382,123.0,8.3,22926076,7098492,500000.0,2011-03-15,12.704
1279,Blackhat,"Action, Crime, Thriller",tt2717822,133.0,5.4,19652057,7097125,70000000.0,2015-01-13,20.544
1280,Black Nativity,"Drama, Family, Music",tt1425922,93.0,4.6,7454185,7017178,17500000.0,2013-11-27,6.256
1281,Our Brand Is Crisis,"Comedy, Drama",tt1018765,107.0,6.1,8527658,6998324,28000000.0,2015-09-11,10.508
1282,Grandma,"Comedy, Drama",tt4270516,79.0,6.7,7205073,6980421,600000.0,2015-06-04,9.607
1283,Take Me Home Tonight,"Comedy, Drama, Romance",tt0810922,97.0,6.3,7550073,6923891,19000000.0,2011-03-04,12.321
1285,Shut In,"Drama, Horror, Mystery",tt2582500,91.0,4.7,13082071,6883951,10000000.0,2016-11-11,10.685
1286,The Brothers Grimsby,"Action, Adventure, Comedy",tt3381008,83.0,6.2,27979040,6864016,35000000.0,2016-02-24,12.441
1288,Incendies,"Drama, Mystery, War",tt1255953,131.0,8.3,7099598,6857096,10000000.0,2010-09-04,14.777
1289,The Spectacular Now,"Comedy, Drama, Romance",tt1714206,95.0,7.1,6918591,6851969,2500000.0,2013-08-02,14.216
1290,Dog Days,"Comedy, Drama, Romance",tt3548328,75.0,8.5,6819044,6809080,400000.0,2013-10-29,0.6
1293,Amour,"Drama, Romance",tt1602620,127.0,7.9,29652180,6739492,8900000.0,2012-07-01,12.357
1294,Baahubali: The Beginning,"Action, Drama",tt2631186,159.0,8.1,6787855,6738000,25130430.0,2015-07-10,9.758
1295,Loving Vincent,"Animation, Biography, Crime",tt3262342,94.0,7.8,42187665,6735118,5500000.0,2017-06-22,11.765
1296,Hotel Artemis,"Action, Crime, Drama",tt5834262,94.0,6.1,13313581,6708147,15000000.0,2018-06-07,15.498
1297,The Snowman,"Crime, Drama, Mystery",tt1758810,119.0,5.1,43155261,6670765,35000000.0,2017-10-12,15.728
1298,Seeking a Friend for the End of the World,"Adventure, Comedy, Drama",tt1307068,101.0,6.7,11681781,6619173,10000000.0,2012-06-22,11.811
1299,Sea Rex 3D: Journey to a Prehistoric World,"Documentary, Short",tt1529567,41.0,6.9,16004150,6604221,5000000.0,2010-05-14,3.24
1300,The Grandmaster,"Action, Biography, Drama",tt1462900,130.0,6.6,64076736,6594959,3860000.0,2013-01-10,11.417
1302,Bajirao Mastani,"Action, Drama, History",tt3735246,158.0,7.2,11350917,6557047,19500000.0,2015-12-18,7.502000000000002
1303,Winter's Bone,"Drama, Mystery",tt1399683,100.0,7.2,13796834,6531503,2000000.0,2010-06-11,10.335
1304,A-X-L,"Action, Adventure, Family",tt5709188,98.0,5.2,8467697,6501381,10000000.0,2018-08-23,14.704
1305,The Young Messiah,"Drama, Fantasy",tt1002563,111.0,5.6,7330338,6462576,18500000.0,2016-03-10,7.78
1308,Little Boy,"Drama, History, War",tt1810683,106.0,7.4,17572289,6420319,20000000.0,2015-04-23,8.361
1313,It's Kind of a Funny Story,"Comedy, Drama, Romance",tt0804497,101.0,7.1,6491240,6350058,8000000.0,2010-10-08,12.118
1314,Southside with You,"Biography, Drama, History",tt4258698,84.0,6.3,6628603,6303853,1500000.0,2016-08-26,6.904
1315,All Is Lost,"Action, Adventure, Drama",tt2017038,106.0,6.9,13627519,6263670,9000000.0,2013-08-23,10.546
1318,Lowriders,"Adventure, Crime, Drama",tt1366338,98.0,5.7,6312033,6155650,916000.0,2017-04-28,6.273
1319,The Hurricane Heist,"Action, Adventure, Crime",tt5360952,103.0,5.1,32517248,6115825,35000000.0,2018-02-28,13.251
1320,The Interview,"Action, Adventure, Comedy",tt2788710,112.0,6.5,11782625,6105175,44000000.0,2014-12-25,25.703000000000007
1322,Just Getting Started,"Comedy, Crime",tt5721088,91.0,4.4,7634022,6069605,22000000.0,2017-12-01,8.372
1324,Hitchcock,"Biography, Drama, Romance",tt0975645,98.0,6.8,27039669,6008677,15700000.0,2012-11-22,10.101
1326,The Sessions,"Biography, Comedy, Drama",tt1866249,95.0,7.2,10656155,6002451,1000000.0,2012-05-02,9.195
1327,The Loft,"Mystery, Romance, Thriller",tt1850397,108.0,6.3,11016443,5981749,14000000.0,2014-10-14,19.209
1328,Captive State,"Action, Adventure, Drama",tt5968394,109.0,6.9,8808611,5958315,25000000.0,2019-03-15,12.46
1329,The Florida Project,Drama,tt5649144,111.0,7.6,10971298,5904366,2000000.0,2017-10-06,13.51
1333,The Wandering Earth,"Action, Sci-Fi",tt7605074,125.0,6.1,699760773,5875487,48000000.0,2019-02-05,11.095
1334,Captain Fantastic,"Comedy, Drama",tt3553976,118.0,7.9,22787526,5875006,5000000.0,2016-07-02,17.836
1335,The Bling Ring,"Biography, Crime, Drama",tt2132285,90.0,5.6,20045576,5841046,15000000.0,2013-06-12,14.249
1338,Beginners,"Comedy, Drama, Romance",tt1532503,105.0,7.2,14311701,5790894,3200000.0,2011-06-09,9.826
1339,Suburbicon,"Comedy, Crime, Drama",tt0491175,105.0,5.6,12751667,5775178,25000000.0,2017-10-26,15.845
1340,Victor Frankenstein,"Drama, Horror, Sci-Fi",tt1976009,110.0,6.0,34227298,5775076,40000000.0,2015-11-10,11.776
1342,A Most Violent Year,"Action, Crime, Drama",tt2937898,125.0,7.0,12007070,5740310,20000000.0,2014-12-30,16.139
1346,A Dangerous Method,"Biography, Drama, Romance",tt1571222,99.0,6.4,30519436,5702083,15000000.0,2011-09-30,9.342
1349,For Greater Glory: The True Story of Cristiada,"Drama, History, War",tt1566501,145.0,6.6,10173682,5669081,12000000.0,2012-06-01,4.634
1350,The Warrior's Way,"Action, Fantasy, Western",tt1032751,100.0,6.3,11103434,5664251,42000000.0,2010-12-02,8.927
1351,20th Century Women,"Comedy, Drama",tt4385888,119.0,7.3,7214806,5663855,7000000.0,2016-12-28,9.606
1352,Paris Can Wait,"Comedy, Drama, Romance",tt4429194,92.0,5.8,13203541,5617731,5000000.0,2016-09-12,11.809
1354,2.0,"Action, Sci-Fi",tt5080556,148.0,6.6,10847903,5570000,77000000.0,2018-11-29,6.343
1355,Gully Boy,"Drama, Musical",tt2395469,153.0,8.3,28141995,5566534,5782853.0,2019-02-14,7.305
1356,Tiger Zinda Hai,"Action, Adventure, Thriller",tt5956100,161.0,6.1,87320000,5560921,15000000.0,2017-12-18,6.485
1357,Stan & Ollie,"Biography, Comedy, Drama",tt3385524,98.0,7.3,24420923,5470235,10000000.0,2018-12-28,11.071
1358,The Guard,"Comedy, Crime, Thriller",tt1540133,96.0,7.3,19561904,5359774,6000000.0,2011-07-07,9.175
1359,October Baby,Drama,tt1720182,107.0,6.8,199442,5355847,1000000.0,2011-10-30,5.565
1360,Margin Call,"Drama, Thriller",tt1615147,107.0,7.1,19504039,5354039,3500000.0,2011-09-28,11.137
1361,Danny Collins,"Biography, Comedy, Drama",tt1772288,106.0,7.0,10835752,5348317,10000000.0,2015-03-19,9.637
1363,Chennai Express,"Action, Comedy",tt2112124,141.0,6.1,10234653,5306729,18000000.0,2013-08-08,7.258999999999999
1366,The Wind Rises,"Animation, Biography, Drama",tt2013293,126.0,7.8,136454220,5209580,30000000.0,2013-07-20,17.253
1367,Hunt for the Wilderpeople,"Adventure, Comedy, Drama",tt4698684,101.0,7.9,22591592,5202582,2500000.0,2016-03-31,12.357
1372,Action Point,Comedy,tt6495770,85.0,5.0,5103663,5059608,19000000.0,2018-06-01,11.928
1378,The Apparition,"Horror, Thriller",tt1433822,83.0,4.1,3562793,4930798,17000000.0,2012-08-23,7.643
1379,Bleed for This,"Biography, Drama, Sport",tt1620935,117.0,6.8,6698679,4847865,6000000.0,2016-11-04,8.171
1380,Dilwale,"Action, Comedy, Drama",tt4535650,158.0,5.2,31994323,4830637,26000000.0,2015-12-18,8.532
1381,Incarnate,"Horror, Thriller",tt3216348,91.0,5.3,9037058,4790573,5000000.0,2016-12-01,10.799
1382,Atlas Shrugged: Part I,"Drama, Mystery, Sci-Fi",tt0480239,97.0,5.7,4627375,4752353,15000000.0,2011-04-14,10.493
1386,Hands of Stone,"Biography, Drama, Sport",tt1781827,111.0,6.6,4978353,4711736,20000000.0,2016-08-26,11.288
1387,90 Minutes in Heaven,Drama,tt4337690,121.0,4.8,4842699,4700361,5000000.0,2015-09-11,11.244000000000002
1388,Suffragette,"Drama, History",tt3077214,106.0,6.9,31972096,4693356,14000000.0,2015-10-16,10.495
1391,Snowpiercer,"Action, Drama, Sci-Fi",tt1706620,126.0,7.1,86758912,4563650,39200000.0,2013-08-01,52.788
1392,Tolkien,"Biography, Drama, Romance",tt3361792,112.0,7.0,9090040,4535154,20000000.0,2019-05-03,15.123
1394,Anonymous,"Drama, Thriller",tt1521197,130.0,6.9,15395087,4463292,30000000.0,2011-10-21,7.4929999999999986
1396,The Company Men,Drama,tt1172991,104.0,6.8,8087000,4439063,15000000.0,2010-10-21,9.538
1397,The Railway Man,"Biography, Drama, Romance",tt2058107,116.0,7.1,24174885,4438438,18000000.0,2013-12-02,7.282999999999999
1399,Johnny English Strikes Again,"Action, Adventure, Comedy",tt6921996,89.0,6.2,158970776,4412170,25000000.0,2018-09-13,14.893
1400,Dear White People,"Comedy, Drama, Romance",tt2235108,108.0,6.1,4633961,4404154,1000000.0,2014-10-17,7.221
1402,Found a Treasure Called Love,"Action, Drama, Musical",tt3595298,164.0,4.6,52715771,4364639,23400000.0,2015-11-11,5.02
1403,Gotti,"Biography, Crime, Drama",tt1801552,112.0,4.8,6412349,4343227,10000000.0,2018-06-14,14.25
1406,Inside Job,"Documentary, Crime",tt1645089,109.0,8.3,7871522,4312735,2000000.0,2010-10-08,12.01
1408,"Jeff, Who Lives at Home","Comedy, Drama",tt1588334,83.0,6.5,4704757,4244155,10000000.0,2011-09-13,9.99
1410,The Book of Henry,"Crime, Drama, Thriller",tt4572792,105.0,6.6,4596705,4219536,10000000.0,2017-06-16,10.176
1412,Stronger,"Biography, Drama",tt3881784,119.0,7.0,8503658,4211129,30000000.0,2017-09-22,9.828
1413,Swiss Army Man,"Comedy, Drama, Fantasy",tt4034354,97.0,7.0,4935501,4208879,3000000.0,2016-06-24,13.039
1414,A Hologram for the King,"Comedy, Drama, Romance",tt2980210,98.0,6.1,9169507,4198126,30000000.0,2016-04-22,10.713
1415,The Water Diviner,"Drama, History, War",tt3007512,111.0,7.1,38176317,4190530,22500000.0,2014-12-25,13.818
1417,The Raid: Redemption,"Action, Thriller",tt1899353,101.0,7.6,9148519,4105123,1100000.0,2011-11-29,20.901
1419,Denial,"Biography, Drama",tt4645330,109.0,6.7,7994527,4072226,10000000.0,2016-09-30,10.961
1421,Replicas,"Drama, Sci-Fi, Thriller",tt4154916,107.0,5.4,9330075,4046429,30000000.0,2018-10-25,30.292
1422,Bully,Documentary,tt1682181,98.0,7.4,461405,4038876,1100000.0,2011-04-23,7.436
1423,Please Give,"Comedy, Drama",tt0878835,87.0,6.6,4313829,4033268,3000000.0,2010-01-22,9.621
1424,Irrational Man,"Comedy, Drama, Romance",tt3715320,95.0,6.6,27391084,4027764,11000000.0,2015-07-17,9.986
1426,My Name Is Khan,Drama,tt1188996,165.0,8.0,42345360,4018695,12000000.0,2010-02-11,10.832
1427,My Old Lady,"Comedy, Drama, Romance",tt2908856,107.0,6.3,10606667,4011530,5000000.0,2014-09-09,8.895
1428,Safety Not Guaranteed,"Comedy, Drama, Romance",tt1862079,86.0,7.0,4424699,4010957,750000.0,2012-06-08,10.439
1429,Shame,Drama,tt1723811,101.0,7.2,19123767,4000304,6500000.0,2011-10-02,14.115
1435,The Assassin's Code,"Action, Crime, Drama",tt6170804,95.0,5.2,53940,3911218,1850000.0,2018-05-11,4.851
1436,A United Kingdom,"Biography, Drama, History",tt3387266,111.0,6.8,14459330,3901302,14000000.0,2016-11-25,10.79
1438,Sleight,"Drama, Sci-Fi",tt4573516,89.0,5.9,3989705,3847290,250000.0,2016-04-28,4.376
1439,Yeh Jawaani Hai Deewani,"Drama, Musical, Romance",tt2178470,160.0,7.1,6189998,3827466,7700000.0,2013-05-31,8.165
1440,Ida,Drama,tt2718492,82.0,7.4,11156836,3827060,2159280.0,2013-10-25,8.186
1442,Max Steel,"Action, Adventure, Family",tt1472584,92.0,4.6,6272403,3818664,10000000.0,2016-10-14,12.514
1444,Batman: The Killing Joke,"Animation, Action, Crime",tt4853102,76.0,6.5,4462034,3775000,3500000.0,2016-07-24,15.608
1446,Anomalisa,"Animation, Comedy, Drama",tt2401878,90.0,7.3,5659286,3759286,8000000.0,2015-12-30,10.698
1449,The Cold Light of Day,"Action, Adventure, Thriller",tt1366365,93.0,4.9,16863583,3749061,20000000.0,2012-04-04,9.537
1450,A Monster Calls,"Adventure, Drama, Family",tt3416532,108.0,7.5,47309313,3730982,43000000.0,2016-10-07,11.64
1451,Midnight Special,"Drama, Mystery, Sci-Fi",tt2649554,112.0,6.6,6740647,3707794,18000000.0,2016-02-18,11.466
1452,Ben Is Back,Drama,tt7545524,103.0,6.7,10134204,3703184,13000000.0,2018-12-05,10.382
1453,Don 2,"Action, Crime, Thriller",tt1285241,148.0,7.1,6913518,3680306,11000000.0,2011-12-23,6.489
1455,Rules Don't Apply,"Comedy, Drama, Romance",tt1974420,127.0,5.7,3885342,3647836,25000000.0,2016-11-23,10.17
1457,Scouts Guide to the Zombie Apocalypse,"Action, Comedy, Horror",tt1727776,93.0,6.3,16137046,3635292,15000000.0,2015-10-23,14.97
1459,Table 19,"Comedy, Drama, Romance",tt1412528,87.0,5.8,5042014,3606977,5000000.0,2017-03-03,11.713
1461,Phoenix Forgotten,"Horror, Mystery, Sci-Fi",tt6574272,87.0,5.2,3600146,3599570,2800000.0,2017-04-21,8.093
1462,Their Finest,"Comedy, Drama, Romance",tt1661275,117.0,6.8,12597262,3595841,11795877.0,2017-04-06,10.314
1464,We Are Your Friends,"Drama, Music, Romance",tt3787590,96.0,6.2,11122090,3590010,6000000.0,2015-08-26,14.73
1465,Wish I Was Here,"Comedy, Drama",tt2870708,106.0,6.7,5670776,3588432,5500000.0,2014-01-18,11.373
1466,The Runaways,"Biography, Drama, Music",tt1017451,106.0,6.6,4681651,3571735,10000000.0,2010-03-19,14.137
1467,Pina,"Documentary, Music",tt1440266,103.0,7.7,18705853,3524826,4317946.0,2011-02-24,6.247999999999998
1469,An Inconvenient Sequel: Truth to Power,Documentary,tt6322922,98.0,6.3,5433926,3496795,1000000.0,2017-07-28,10.076
1470,Mommy,Drama,tt3612616,139.0,8.1,13156856,3492754,4900000.0,2014-05-22,10.337
1471,The Beach Bum,Comedy,tt6511932,95.0,6.0,4554416,3487204,5000000.0,2019-03-21,13.529000000000002
1472,Disobedience,"Drama, Romance",tt6108178,114.0,6.6,8003180,3480702,6000000.0,2017-09-10,11.089
1473,What If,"Comedy, Romance",tt1486834,98.0,6.8,8526288,3452117,11000000.0,2013-09-07,10.696
1474,First Reformed,"Drama, Mystery, Thriller",tt6053438,113.0,7.1,3862498,3448256,3500000.0,2018-05-18,13.716
1475,The To Do List,"Comedy, Romance",tt1758795,104.0,5.8,3909596,3447339,1500000.0,2013-07-24,11.9
1478,Miss Sloane,"Drama, Thriller",tt4540710,132.0,7.5,9101546,3439171,13000000.0,2016-11-25,10.839
1480,Metallica Through the Never,Music,tt2172935,93.0,7.2,7975812,3419967,18000000.0,2013-09-25,9.74
1481,Like Crazy,"Drama, Romance",tt1758692,86.0,6.7,9029150,3413908,250000.0,2011-10-28,9.97
1482,The Grand Seduction,Comedy,tt2319580,113.0,7.0,4292517,3408966,12700000.0,2013-09-08,8.135
1485,Everybody Wants Some!!,Comedy,tt2937696,117.0,7.0,4644472,3369431,10000000.0,2016-03-30,9.968
1490,What We Do in the Shadows,"Comedy, Horror",tt3416742,86.0,7.7,6979001,3333000,1600000.0,2014-06-19,16.241
1491,Robot & Frank,"Comedy, Crime, Drama",tt1990314,89.0,7.1,4806423,3325638,2500000.0,2012-08-16,7.029
1492,Veronica Mars,"Crime, Drama, Mystery",tt2771372,107.0,6.8,3485383,3319109,6000000.0,2014-03-13,9.258
1497,Raees,"Action, Crime, Drama",tt3405236,143.0,6.9,8428190,3262954,46000000.0,2017-01-25,7.289
1498,The Fifth Estate,"Biography, Crime, Drama",tt1837703,128.0,6.2,9058564,3254172,28000000.0,2013-10-11,10.944
1499,You Will Meet a Tall Dark Stranger,"Comedy, Drama, Romance",tt1182350,98.0,6.3,35867322,3247816,22000000.0,2010-05-23,8.847000000000003
1500,Sing Street,"Comedy, Drama, Music",tt3544112,106.0,8.0,13624522,3237118,4000000.0,2016-03-11,15.196
1501,Catfish,"Documentary, Drama, Mystery",tt1584016,87.0,7.1,3533711,3234373,30000.0,2010-09-17,10.041
1502,The Mermaid,"Comedy, Drama, Fantasy",tt4701660,94.0,6.2,553810228,3232685,60720000.0,2016-02-08,9.648
1504,Green Room,"Horror, Music, Thriller",tt4062536,95.0,7.0,3769214,3219029,5000000.0,2015-05-17,12.012
1505,Another Year,"Comedy, Drama",tt1431181,129.0,7.3,19722766,3205706,8000000.0,2010-11-05,7.049
1507,The Skin I Live In,"Drama, Horror, Thriller",tt1189073,120.0,7.6,33678406,3185812,13000000.0,2011-08-17,12.013
1512,Sgt. Stubby: An American Hero,"Animation, Adventure, Family",tt5314190,84.0,6.9,4932694,3140677,25000000.0,2018-04-13,6.812
1515,Zindagi Na Milegi Dobara,"Comedy, Drama",tt1562872,155.0,8.1,5192743,3108485,7700000.0,2011-07-15,8.493
1516,Compadres,"Action, Comedy, Crime",tt3367294,101.0,4.7,7353544,3105269,3000000.0,2016-03-31,2.8310000000000004
1520,Melancholia,"Drama, Sci-Fi",tt1527186,135.0,7.2,17039814,3029870,7400000.0,2011-05-26,16.324
1524,From Prada to Nada,"Comedy, Drama, Romance",tt0893412,107.0,5.6,4058694,3016244,93.0,2011-01-28,8.377
1525,Albert Nobbs,"Drama, Romance",tt1602098,113.0,6.7,7532259,3014696,8000000.0,2011-12-21,8.972000000000003
1528,Rock the Kasbah,"Comedy, Music, War",tt3164256,106.0,5.5,3394174,2982281,15000000.0,2015-10-22,12.876
1531,Before I Go to Sleep,"Drama, Horror, Mystery",tt1726592,92.0,6.3,17669776,2963012,22000000.0,2014-09-03,19.22
1532,In a World...,Comedy,tt2294677,93.0,6.7,3114953,2962542,1000000.0,2013-08-09,8.258
